price,bathrooms,sqft_living,grade,sqft_above,sqft_living15
489000.0,2.0,2120,7,1060,1540
725000.0,1.75,2700,8,1450,2080
199950.0,1.5,1370,6,1370,1370
670000.0,3.0,2520,8,2010,2170
275000.0,2.0,1540,7,1540,1590
1000000.0,1.75,2610,8,2130,3010
255000.0,2.0,1490,7,1490,1350
465000.0,1.75,2760,7,1380,1980
259000.0,1.75,1260,7,1260,1430
695000.0,3.5,2630,9,2030,2450
505000.0,1.75,1800,7,1370,1820
631500.0,1.0,1130,8,1130,1680
630500.0,1.0,1180,7,1180,1900
999000.0,2.75,2800,10,2800,2010
740000.0,1.5,1830,7,1350,1570
650000.0,2.5,2220,8,1660,950
554000.0,2.0,1870,8,1870,1670
400000.0,2.5,2580,8,2580,2580
529941.0,2.0,1660,7,1010,2020
310000.0,1.0,1330,6,1330,1330
389000.0,1.0,1330,6,1330,1330
731781.0,3.0,2630,9,2630,2880
502501.0,1.0,1100,7,1100,1830
443000.0,1.75,1810,7,1810,1680
607000.0,2.0,2060,7,1060,1400
2147500.0,3.5,4660,10,3040,2980
585000.0,2.5,2370,8,1660,2360
1027000.0,2.5,2430,9,2430,3440
315000.0,2.5,1880,8,1880,1880
180000.0,1.0,1150,6,1150,1150
322500.0,2.0,1350,7,1350,2100
568500.0,2.75,2180,7,1310,1510
813000.0,2.75,3370,8,1920,2250
1085000.0,2.25,3650,10,1850,2760
424000.0,2.0,2100,8,2100,1450
235000.0,1.0,670,6,670,1960
740000.0,3.5,2420,9,1820,2030
415000.0,1.0,760,7,760,1270
432000.0,2.75,2200,6,1100,1520
1268890.0,3.25,4410,12,3880,4410
676500.0,1.75,1300,8,880,2440
419000.0,1.0,720,6,720,1030
650000.0,2.5,2180,9,2180,2880
239000.0,1.0,1130,7,1130,1490
900000.0,2.5,2230,8,1540,2020
330000.0,1.75,2100,7,1070,2170
510000.0,1.75,2060,8,1100,1230
465000.0,2.5,3060,9,3060,3040
1700000.0,2.75,2810,10,2810,3120
490000.0,2.25,2550,9,2550,3050
2680000.0,3.0,4290,11,4290,3620
1000000.0,2.25,3040,9,3040,2070
469950.0,2.75,2530,8,2530,2530
536000.0,1.75,1300,7,1300,1590
244950.0,2.5,1790,7,1790,1760
575000.0,1.0,1530,7,890,1240
361000.0,2.75,2380,7,1300,2400
650000.0,2.25,2400,7,1200,1950
230005.0,1.0,1030,7,830,1770
293000.0,2.5,3250,9,3250,1600
445000.0,3.0,1970,8,1970,2150
280000.0,1.5,1940,7,1140,1340
520000.0,2.25,1850,8,1370,1850
780000.0,3.25,3900,10,3900,1730
625000.0,1.75,3160,8,2160,1990
239950.0,1.75,1440,7,1440,1640
335000.0,1.5,2040,7,1340,1190
612000.0,2.5,2120,8,2120,2010
200000.0,1.0,830,6,830,1300
345000.0,1.75,3140,8,1670,2590
520000.0,2.5,2410,8,1550,2330
855000.0,2.25,2190,8,1800,2100
567500.0,1.75,2190,7,1190,1510
208000.0,1.5,1210,7,1210,1370
452000.0,1.75,1880,7,880,1260
555000.0,3.0,2410,9,2410,2540
519000.0,2.75,2620,8,1350,1940
474950.0,2.25,1850,9,1850,1080
419000.0,2.25,1760,7,1190,2260
390000.0,1.0,860,7,860,2160
539000.0,2.25,2620,7,2620,2070
569000.0,1.75,2400,8,1590,2200
611000.0,1.0,1850,7,1850,1850
760000.0,2.5,4040,9,4040,3000
732000.0,2.0,1940,9,1940,2330
1675000.0,2.5,3490,9,2150,2990
919950.0,2.75,3170,9,3170,3210
400000.0,2.5,2530,7,1440,1960
785000.0,2.5,3230,9,3230,3230
835000.0,2.25,2120,9,2120,3280
640500.0,1.75,1640,8,1340,1760
310000.0,2.5,2130,8,2130,2350
355000.0,1.0,1440,7,1440,1150
685000.0,1.75,1940,8,1440,2160
202500.0,1.0,1120,6,1120,1050
540000.0,2.5,2400,8,2400,2420
295000.0,2.5,1810,8,1810,1850
518000.0,1.0,1270,7,1270,2100
250000.0,1.75,1350,7,1350,1370
330000.0,2.0,1550,7,1550,1600
481000.0,1.0,1620,7,920,1330
898000.0,2.25,2650,9,1770,2650
570000.0,1.75,2510,8,2510,1900
475000.0,2.5,2040,8,2040,2530
265000.0,2.5,1660,8,1660,1630
380000.0,2.5,1980,10,1580,2060
790000.0,2.5,2690,9,2690,2420
620000.0,2.25,2910,9,2910,2090
709050.0,3.5,2720,8,2670,1960
296500.0,1.0,1280,7,1280,1380
475000.0,2.5,2160,8,2160,2230
440000.0,2.25,1760,8,1290,2050
405000.0,1.0,800,6,800,1470
269500.0,1.0,930,6,730,1100
520000.0,1.75,2040,7,1020,1720
229500.0,1.0,1180,6,1180,1890
335000.0,1.75,2000,7,1390,1520
680000.0,2.75,3310,9,3310,3230
1389000.0,3.5,3130,9,2550,1830
740000.0,2.5,2300,8,1600,2510
270000.0,2.25,2140,8,2140,2060
510000.0,2.0,2210,7,1760,1760
300000.0,1.0,970,6,970,1570
1298890.0,2.25,2690,8,2020,3380
675000.0,2.0,1890,7,1670,1800
925850.0,3.25,3140,10,3140,2980
255500.0,1.0,1440,7,1150,1870
450000.0,2.5,2910,10,2910,2910
280000.0,1.0,1310,7,1310,1600
245000.0,2.25,2140,7,2140,2060
344950.0,1.0,1090,7,1090,1440
381000.0,1.75,1330,7,1330,1500
1945000.0,4.0,4690,11,3480,2800
1500000.0,1.5,1910,8,1910,2850
232603.0,1.75,1750,7,1750,2140
220000.0,2.5,1760,6,1760,1370
600000.0,1.75,1810,8,1390,2080
239000.0,2.5,1360,7,1360,1360
400000.0,1.75,1730,8,1730,1440
2180000.0,2.75,4710,10,3690,2950
350000.0,1.0,1010,7,1010,1310
562000.0,2.5,2400,8,2400,2230
380000.0,1.5,1540,7,1540,1690
511200.0,1.75,1480,7,740,1680
680000.0,2.5,2520,9,2520,2910
350000.0,3.25,1210,8,1000,1650
410000.0,2.5,2670,8,1410,1860
1050000.0,2.5,3030,10,3030,2980
391265.0,2.0,1440,8,1440,1350
1410000.0,2.25,3250,9,3250,2890
575000.0,2.0,1750,7,870,1750
316000.0,1.5,2120,7,2120,2000
165000.0,1.0,1050,7,1050,1050
850000.0,2.25,1950,8,1430,1950
210000.0,1.0,1020,5,1020,2070
325000.0,2.5,1820,7,1220,1860
682000.0,2.5,2390,8,2390,2610
430000.0,2.5,1400,7,1400,1710
325500.0,1.5,1540,7,1190,1290
385000.0,1.75,2370,7,1280,1990
435000.0,1.0,670,6,670,1330
550000.0,1.0,2420,7,2420,1630
400000.0,1.0,1000,6,860,1700
503000.0,2.75,2100,7,1240,2490
676000.0,2.5,2800,8,2800,2790
180000.0,1.0,940,7,940,1420
234000.0,2.0,1640,6,1640,1160
734200.0,2.5,2760,7,1680,1850
920000.0,3.25,3660,10,3660,3660
1920000.0,2.5,3070,9,2070,3780
224000.0,1.75,1100,7,1100,1520
1400000.0,2.75,3130,8,1690,2980
185000.0,1.0,1320,6,1320,1070
554600.0,1.75,1470,7,1470,1530
268000.0,1.75,1480,7,980,1790
675000.0,2.25,2260,8,1530,2220
620000.0,2.25,2210,8,1710,2070
396450.0,1.75,1540,8,1540,1330
565000.0,1.75,1910,7,1390,1750
410000.0,1.75,1760,7,1160,1840
1190000.0,3.0,2240,8,1270,2240
716125.0,2.25,2110,9,2110,2130
225000.0,1.0,1396,7,1396,2020
640000.0,2.75,3040,9,2320,2830
374000.0,1.0,1140,6,980,1220
415000.0,2.0,1780,7,1160,1780
592500.0,2.5,3370,8,1770,2920
365000.0,2.5,1484,7,1484,1484
600000.0,2.5,2230,7,1180,1860
465000.0,2.5,2820,9,2820,2910
254999.0,1.0,1580,7,1000,1580
279000.0,2.5,2040,7,2040,2040
460000.0,2.5,2720,8,2720,2250
507000.0,2.25,1490,7,1020,1510
291000.0,1.75,1560,7,1560,1840
350000.0,1.5,830,7,830,830
90000.0,1.0,980,6,980,980
329000.0,1.75,1980,8,1360,1880
909000.0,2.5,3680,10,3680,2830
187000.0,1.0,860,5,860,960
580000.0,1.75,1850,7,1020,1850
345000.0,2.5,1620,7,1620,1620
497000.0,2.5,2240,8,2240,1860
345000.0,1.0,1010,6,1010,1330
313500.0,1.75,1610,8,1610,2120
910000.0,2.5,2720,9,2720,2870
399950.0,1.5,2080,7,1190,1850
268000.0,2.0,1930,7,1030,1220
559000.0,1.75,2250,8,1450,1950
309000.0,2.25,1980,7,1300,2030
410000.0,2.5,1960,7,1960,2060
259000.0,1.0,1320,7,1320,1370
950000.0,2.0,2940,9,2340,2940
320000.0,1.0,1460,7,1460,1690
1150000.0,2.5,2330,8,1490,2430
394250.0,2.0,2620,7,2620,1730
315000.0,1.0,700,6,700,1150
480000.0,2.0,1140,6,1140,1880
556000.0,2.5,2750,9,2750,2710
450000.0,2.5,2480,7,2480,2510
420000.0,1.5,1130,7,940,1400
890000.0,3.75,2770,8,1870,1570
295000.0,2.0,1710,7,1030,1710
410000.0,2.25,2150,8,2150,2200
308900.0,2.5,2250,8,2250,2140
1161000.0,2.5,2960,8,1480,2500
665000.0,2.5,2300,8,2300,1820
577000.0,1.75,1740,7,970,1740
959000.0,2.5,2830,10,2830,1780
471000.0,1.75,1240,7,1240,1800
560000.0,2.5,2180,8,2180,2150
955000.0,2.25,2510,8,2510,2510
1240000.0,5.5,6630,10,4930,4470
579000.0,2.5,2300,8,1800,2460
335000.0,2.25,3220,8,3220,2120
485000.0,2.5,2270,8,2270,2550
552000.0,2.5,1840,9,1840,2730
950000.0,3.25,3820,10,3820,2790
203700.0,2.0,1660,7,1130,1550
412000.0,3.5,3360,9,2450,2580
237500.0,2.0,1350,7,1350,1470
866800.0,3.5,2970,9,2200,1470
425000.0,1.0,1000,7,860,1000
200000.0,2.0,1190,7,1190,1540
280000.0,1.75,1670,7,990,1230
140000.0,1.5,1200,8,1200,1270
370000.0,2.5,2250,8,1280,2140
550000.0,0.75,1040,7,930,1700
1411600.0,2.5,3180,10,2610,3760
1505000.0,2.5,3180,10,2610,3760
510000.0,1.5,2040,7,1020,1490
351000.0,1.0,1160,7,1160,1670
210000.0,1.0,880,6,880,1100
449999.0,1.75,2290,7,1690,2170
137000.0,1.0,950,6,950,1260
270000.0,1.0,1010,7,1010,2020
540000.0,2.5,3100,7,1820,2430
565000.0,3.0,2560,8,1590,2500
940000.0,1.5,2430,8,2430,2020
385000.0,1.0,830,6,830,2030
400000.0,3.0,2090,8,1450,2090
365000.0,2.0,2030,7,2030,1760
353250.0,1.0,1060,7,1060,1360
455000.0,1.5,1090,7,950,1640
475000.0,3.5,3400,8,2500,1300
571500.0,1.75,1920,7,960,1920
441000.0,1.0,1150,6,780,1150
810000.0,2.75,3970,10,2180,2490
550000.0,2.25,1880,8,1880,1880
736000.0,1.0,1500,8,1100,1980
375000.0,1.75,2190,7,2190,1700
717500.0,2.5,2530,8,2530,2140
581000.0,1.75,1930,8,1430,2840
629000.0,2.0,1510,7,1510,1990
3800000.0,4.25,5510,13,4910,3430
225000.0,2.0,1100,6,1100,1050
315000.0,2.5,1730,7,1730,1780
425000.0,2.5,1480,8,1480,1470
346500.0,1.0,1150,7,1150,1880
550000.0,2.25,1950,8,1570,2160
565000.0,1.75,2380,8,1400,2150
1001000.0,2.0,3100,7,2040,1650
400000.0,2.0,2010,7,1450,1660
724950.0,2.0,2270,8,2270,1420
623000.0,1.75,2050,8,2050,3180
295000.0,1.0,650,6,650,1310
700000.0,3.25,2780,9,2780,1000
482000.0,1.5,1300,8,1160,1430
770000.0,2.5,2730,10,2730,2800
310000.0,2.5,3140,8,1820,2700
720000.0,2.25,2410,8,2410,1910
355000.0,1.0,1180,6,1180,1270
512000.0,2.5,2600,9,2600,2470
303000.0,1.5,1400,7,1400,1430
299000.0,2.5,2220,7,1110,1780
285000.0,2.5,1660,8,1660,2190
680000.0,1.75,2330,8,1590,2420
285000.0,1.75,1440,6,720,1820
707000.0,2.25,2920,9,1690,2710
690000.0,2.0,1760,7,980,1760
872000.0,2.25,2860,10,2860,2670
290000.0,1.75,2090,8,1360,2040
425000.0,1.75,1910,7,1110,1590
925000.0,2.75,3280,9,2040,3150
340500.0,1.0,1770,7,1770,2000
365000.0,1.0,920,6,920,1370
725000.0,1.75,1690,7,1690,1850
811000.0,3.0,2470,8,1860,2390
299000.0,1.0,1040,7,1040,1040
287500.0,2.0,1220,7,1220,1220
879950.0,2.25,3500,9,1830,2960
135900.0,1.0,760,6,760,1220
1225000.0,2.25,3070,9,1870,3070
522500.0,1.75,2100,7,1300,1840
399500.0,1.5,1660,7,1660,950
450000.0,1.0,1430,7,1430,1140
218000.0,1.0,1620,7,1620,2400
289999.0,2.0,1490,8,1490,2040
540000.0,1.0,1170,6,1170,1170
324950.0,1.0,1240,7,1240,1240
718500.0,2.0,2910,7,1920,1370
495000.0,2.0,2660,9,2660,2570
260000.0,2.0,2220,7,2220,1170
430000.0,1.5,1920,7,1070,1450
402500.0,3.25,2780,8,2780,1890
1415000.0,3.0,3110,10,2510,3250
275000.0,2.25,1820,7,1450,1860
250000.0,2.25,1765,7,1765,1765
665000.0,2.75,1800,7,1320,1890
425000.0,2.5,2650,8,2650,1940
760000.0,1.0,1410,7,1310,1740
447000.0,2.5,1650,7,1650,1560
205000.0,1.0,1180,7,1180,1180
191000.0,1.5,800,6,800,820
350000.0,1.75,1430,7,1430,1290
789888.0,3.5,3300,9,2410,2540
443000.0,1.0,1220,7,980,1990
695000.0,3.5,3530,9,2660,2810
560000.0,2.0,1380,7,1380,1440
550000.0,1.75,1410,7,810,1760
850000.0,2.5,3360,9,3360,2510
352750.0,2.75,2270,7,1360,2050
550000.0,2.5,2890,8,2890,2840
774900.0,1.0,1750,7,1750,1700
250000.0,1.0,1010,6,1010,1250
962800.0,2.5,3780,9,3780,3370
299500.0,1.75,1880,7,1880,2230
250000.0,1.0,800,6,800,1910
745000.0,4.0,4720,9,3960,2160
279475.0,1.0,1060,6,1060,1560
450000.0,2.25,2530,8,2530,2160
307700.0,2.25,1980,7,1260,1880
665000.0,1.0,1650,8,1300,1440
375000.0,2.75,1890,8,1890,2100
420000.0,2.5,3360,11,3360,3530
148000.0,1.0,630,6,630,970
707000.0,1.5,1980,8,1980,1980
399000.0,1.0,990,7,840,990
570000.0,2.5,3420,9,3420,3250
853000.0,2.25,3440,10,3440,3210
400000.0,1.0,1300,7,1300,2440
615000.0,1.75,2040,7,2040,2040
463000.0,1.0,1250,7,1250,1520
600000.0,2.5,1960,8,1290,2490
429000.0,2.5,2720,7,1360,2020
980000.0,4.25,3250,8,2360,1800
359500.0,3.75,3190,8,3190,2680
715000.0,2.5,2570,9,2570,2760
240000.0,1.75,1420,7,980,1430
455000.0,2.0,2120,7,1060,1290
610000.0,2.5,2080,7,2080,2080
675000.0,2.75,2740,9,2740,2210
283500.0,1.75,1250,7,1250,1320
235000.0,1.0,2150,7,1260,1590
827000.0,2.5,3230,9,1870,2670
353000.0,1.0,860,7,860,1554
747500.0,2.5,2810,9,2810,2990
341000.0,1.0,1040,6,1040,1740
182000.0,1.0,1160,5,1160,1340
250000.0,2.0,1470,6,1470,1360
655000.0,3.5,2350,8,1670,2250
405000.0,2.25,1660,8,1660,2510
390000.0,1.75,2020,7,1100,1670
275400.0,1.0,890,7,890,1130
791000.0,2.25,2430,8,1810,2040
424500.0,1.75,1460,7,1460,1720
430000.0,1.0,980,7,980,1180
865000.0,2.5,2580,9,2580,4220
163000.0,2.0,1250,7,1250,1250
920000.0,2.75,3140,8,1570,2430
1028950.0,3.25,2680,9,1870,3440
325000.0,1.75,1810,7,1290,1550
315000.0,2.5,2090,7,2090,2070
227000.0,1.0,1120,6,1120,1120
179000.0,1.75,1790,6,1410,1790
276000.0,1.0,870,7,820,1500
335000.0,1.5,3160,6,1840,1540
430000.0,2.0,2350,7,1600,2160
266490.0,2.5,1810,7,1810,1880
655000.0,2.75,3160,8,1580,2050
635500.0,2.0,1660,7,1000,1700
235000.0,2.5,2500,7,1300,2120
885000.0,2.5,2880,9,2880,2840
352500.0,1.0,1470,7,1470,1470
450000.0,2.5,1460,8,1460,1910
3635000.0,6.0,5490,12,5490,2910
1050000.0,2.25,2480,9,1330,2500
476000.0,2.25,1140,8,1140,1140
375000.0,2.5,1830,8,1830,1940
600600.0,3.5,3110,8,3110,2910
567000.0,1.75,2630,8,1430,2240
650000.0,1.75,2390,8,1470,2110
190000.0,2.0,1750,5,1750,1560
858000.0,3.5,4370,10,2580,3260
435500.0,1.75,1020,7,770,1230
685000.0,2.0,2500,8,1770,1770
252000.0,2.0,1540,7,1540,1500
512500.0,2.25,2200,8,2200,2400
423800.0,2.5,1940,8,1940,1940
460000.0,2.25,1453,8,1453,1860
434000.0,2.75,1830,8,1830,2030
244000.0,1.0,2000,6,1000,1760
348125.0,1.0,1400,7,1400,1590
585000.0,3.25,2400,8,2400,2280
230000.0,1.0,1390,6,1390,1420
450000.0,2.0,1680,8,1680,1760
393000.0,2.0,1820,7,910,1180
517000.0,1.0,1140,7,1140,1660
400000.0,1.0,1060,7,1060,1920
890000.0,1.75,3050,10,3050,3050
205950.0,1.0,970,6,970,1210
209000.0,1.0,1320,6,1320,1270
430000.0,1.75,1890,6,1110,1560
534000.0,1.75,2040,6,1260,1940
735000.0,3.0,2370,7,1650,2140
873000.0,2.25,2720,11,2720,3170
475000.0,2.25,1970,8,1390,1970
325000.0,1.75,2180,7,1090,2130
500000.0,2.25,2990,9,2990,2840
279000.0,2.75,2180,7,1330,1500
350000.0,2.0,1440,8,1440,1980
660000.0,2.25,3180,9,3180,2910
324950.0,1.5,1643,7,1643,2270
500000.0,2.0,1530,7,1530,1480
187300.0,1.0,1310,6,850,1270
345600.0,3.5,2800,9,2800,1780
400000.0,1.5,1510,7,1510,2180
935000.0,3.0,2700,10,2700,1610
374000.0,1.75,2220,7,1140,1670
328000.0,1.75,1440,7,1440,2080
257500.0,2.0,1300,7,1300,2210
1003000.0,2.5,2230,8,1630,2410
216500.0,1.75,1390,8,1390,1390
1185000.0,2.25,2760,10,2760,3030
360000.0,2.5,3200,9,3200,3030
699999.0,0.75,1240,7,1240,1460
535000.0,2.5,1960,8,1960,2020
464950.0,2.0,2190,7,2190,1640
925000.0,2.5,3540,10,3540,4130
930000.0,3.25,2640,9,1840,1990
727500.0,2.0,2660,8,1940,2270
325000.0,1.75,1670,7,1670,1620
695000.0,3.25,3080,8,2080,2100
585000.0,2.75,2890,8,1560,1900
319000.0,2.25,1800,7,1200,1700
265000.0,2.5,2000,7,1790,1710
359000.0,1.75,1940,7,1940,2300
390000.0,1.75,1940,7,1940,2300
374500.0,1.0,960,7,960,1670
661000.0,1.5,1750,8,1750,2220
900000.0,2.5,2320,8,1620,2160
600000.0,2.5,2380,8,1540,2270
2000000.0,4.25,6490,11,3940,3290
512500.0,1.75,1620,7,1620,1450
229500.0,1.75,1770,8,1770,1690
589000.0,2.5,2320,8,2320,2500
539950.0,2.5,1330,8,1330,1310
640000.0,2.5,3420,9,3420,2110
218250.0,1.0,1270,7,970,1290
675000.0,3.5,2550,8,1880,2090
338000.0,2.0,1860,7,1860,1390
231750.0,1.0,1020,7,1020,1470
199900.0,1.0,720,6,720,1140
1059000.0,3.5,4460,11,4460,4540
263000.0,2.75,1830,7,1250,1730
279950.0,1.5,1520,7,1160,1460
395000.0,1.5,1080,7,1080,1400
252500.0,2.0,1900,7,1900,1900
1150000.0,3.75,5300,11,5300,3730
205000.0,1.0,1370,7,1370,1770
654000.0,2.5,2960,8,1640,1890
200000.0,1.0,960,6,960,1520
700000.0,2.5,2190,8,2190,2090
2720000.0,3.25,3990,11,3990,3450
306000.0,1.75,1200,7,800,1310
270000.0,2.5,1780,7,1780,2010
340000.0,2.25,2630,9,2630,2470
450000.0,2.5,2300,7,2300,1460
580000.0,2.75,3210,7,1810,1840
435000.0,1.75,2290,7,1290,1820
690000.0,2.5,2780,9,2780,3000
720000.0,2.5,2650,8,2110,2000
403000.0,2.25,1840,8,1390,2210
440000.0,2.75,1560,7,1030,1870
178500.0,1.0,1200,7,1200,1200
270000.0,2.5,1900,7,1900,1420
129888.0,1.0,710,6,710,1070
260000.0,1.75,1360,7,1360,1610
339950.0,2.5,2990,8,2990,2150
250000.0,1.0,1640,6,1640,1620
680000.0,3.5,3650,10,2050,2550
660000.0,3.0,2920,7,1860,1810
1225000.0,3.5,3680,11,3680,3710
550000.0,2.0,1830,8,1830,1770
675000.0,2.75,2570,8,2570,2580
981000.0,3.25,2730,10,1900,2730
168000.0,1.0,1150,6,1150,1170
1000000.0,3.0,4260,11,4260,3490
320000.0,1.0,1260,7,1260,1530
959000.0,3.25,4440,9,2220,2660
372000.0,1.0,2300,7,1270,1840
391500.0,2.5,1920,8,1920,1920
390000.0,1.0,1080,7,1080,1520
302000.0,1.0,890,6,890,1160
495000.0,3.5,1650,7,1100,1580
504500.0,2.5,1820,8,1640,1440
555000.0,1.75,2320,7,2170,1390
1550000.0,3.5,3260,9,2630,2600
550000.0,1.5,1730,7,1250,1370
1800000.0,2.5,3320,10,3320,3680
655000.0,1.0,1660,7,830,1100
685000.0,2.5,3290,10,3290,2700
721000.0,2.0,2280,7,1220,1970
1518630.0,4.25,3650,9,2330,1710
365000.0,2.5,1620,7,1620,2240
458000.0,2.0,2020,7,1220,1600
280000.0,1.0,1150,6,1150,1170
628000.0,1.75,1940,7,1000,1320
781500.0,2.5,3440,10,3440,3310
295000.0,1.75,2000,7,1300,1900
435000.0,1.0,750,7,750,1700
300000.0,1.75,1420,7,1000,1550
208500.0,1.0,880,5,880,1010
930000.0,2.5,2680,9,2680,2305
316000.0,2.0,860,6,860,1290
249900.0,2.0,1310,7,1310,1290
675000.0,2.25,1780,8,1540,2220
447000.0,2.25,1440,7,1440,1610
675000.0,2.0,1510,8,1510,1510
546000.0,2.5,2100,8,1580,1490
310000.0,2.0,1310,7,1310,1370
190000.0,1.0,1280,7,880,1360
650000.0,1.5,1320,8,1320,2110
585000.0,2.5,1740,8,1130,1740
1430800.0,2.5,2910,10,2910,2480
565000.0,2.5,2500,9,2500,3380
174900.0,1.0,1100,6,1100,960
360000.0,2.25,1381,8,1381,1381
234000.0,1.0,960,7,960,1540
575000.0,3.0,3840,7,2530,1380
315000.0,2.5,2200,7,2200,2200
225000.0,1.0,1250,7,1250,1300
370000.0,1.5,2380,7,1850,1830
606000.0,1.0,1500,7,1000,1640
272500.0,2.0,1410,7,1410,1830
475000.0,1.75,1680,7,960,1680
270000.0,1.0,1500,7,1500,1350
624000.0,1.75,2710,8,1440,1960
355000.0,1.75,1730,7,1730,1390
345000.0,1.0,960,7,960,1020
342000.0,2.5,2380,8,2380,2260
316000.0,1.75,1120,7,1120,1620
539950.0,2.5,2960,9,2960,2800
221347.0,2.0,1580,6,790,1090
330000.0,2.5,1870,8,1870,2290
279000.0,2.5,1810,8,1470,1850
850000.0,3.0,2550,8,1750,2100
746000.0,1.75,1910,7,1100,1910
478000.0,2.0,1200,7,600,1790
820000.0,2.75,2420,7,2420,1590
2160000.0,3.5,3080,11,2530,4120
820000.0,3.0,3850,10,3850,2970
887000.0,2.0,3000,8,2470,2600
159000.0,1.0,1360,7,1360,1530
824000.0,4.25,3670,8,2800,2010
812000.0,2.5,2270,9,2270,1210
242000.0,2.5,1750,7,1750,1890
625000.0,2.5,3550,9,3550,3920
399888.0,1.0,2370,7,1570,1640
289000.0,2.25,1670,7,1670,1670
400000.0,2.0,1860,9,1860,2500
1550000.0,2.5,4460,12,4460,3770
345000.0,1.0,1080,7,1080,1530
874950.0,1.0,1080,7,1080,1530
875000.0,2.75,2280,7,1280,1650
628990.0,2.5,2540,9,2540,2740
535000.0,3.5,2560,6,1280,1390
770126.0,2.75,2390,8,1430,1910
710000.0,2.5,2870,8,1870,2670
465000.0,1.75,1510,7,860,1510
359000.0,1.75,2200,7,2200,1690
151000.0,0.75,720,4,720,1290
820000.0,2.5,2970,9,2970,2970
160000.0,1.5,960,7,960,1160
535000.0,1.75,1420,7,1420,1490
365000.0,2.25,1800,7,1300,1950
708000.0,2.5,3090,9,3090,3080
215000.0,1.0,1200,7,1200,1200
1950000.0,3.5,4065,10,4065,3070
390000.0,2.5,2570,7,2570,2460
570000.0,2.0,1530,7,1530,1640
383000.0,1.75,1500,7,1500,1500
370000.0,3.0,2490,9,2490,2650
454000.0,2.5,3040,7,3040,2490
1400000.0,3.25,4140,10,2190,3220
371000.0,1.75,1690,7,1690,2390
530000.0,1.75,1430,7,1430,1890
608000.0,2.75,2490,8,1400,2060
450000.0,1.75,1350,7,1350,1100
780000.0,2.5,3140,10,3140,3140
290000.0,2.5,2340,8,2340,2480
225000.0,1.75,1610,7,1100,1510
805000.0,2.5,3320,10,3320,3270
660000.0,2.5,2390,9,2390,2640
299000.0,1.75,1180,7,1180,1400
530000.0,2.25,1260,8,1260,1300
680000.0,2.5,1800,7,1350,1920
199900.0,1.75,1790,6,1790,1550
224000.0,1.75,1760,7,1060,1340
244000.0,1.75,1540,7,1440,1540
485000.0,1.75,1260,7,860,1000
330000.0,2.5,2240,8,2240,2250
509000.0,2.0,1630,6,1030,1780
440000.0,2.5,2350,8,2350,2260
244000.0,2.0,1350,7,1350,1350
399700.0,1.75,1320,7,870,940
519000.0,2.5,1950,7,1250,1520
211000.0,1.0,2100,7,1050,1540
950000.0,2.5,3480,7,1750,3010
410000.0,2.5,1830,8,1830,1830
750000.0,2.0,2640,7,2040,1330
133400.0,1.0,900,6,900,1120
240000.0,2.0,1553,7,1553,1010
539000.0,2.5,1710,8,1570,2120
688000.0,3.0,3400,10,3400,1760
465000.0,1.5,1270,7,1270,1580
936000.0,1.75,2960,8,1480,2700
620000.0,2.5,3040,7,3040,1690
429950.0,1.75,1430,7,1430,1630
296475.0,2.5,1520,7,1520,1560
330000.0,2.0,1820,7,1100,1540
445000.0,2.25,1800,8,1270,1940
846000.0,3.25,2720,10,2070,1450
725000.0,1.75,1980,8,1380,1810
369000.0,2.5,2550,9,2550,2400
625000.0,1.75,2210,8,1390,2050
535000.0,2.0,2120,7,2120,2280
229950.0,1.5,1570,6,1570,1140
229999.0,1.75,1310,7,1310,1580
850000.0,3.5,3150,8,2460,2080
589900.0,4.5,3870,10,2530,3020
513000.0,1.0,1840,7,1160,1750
401000.0,1.0,1120,6,1120,1980
260000.0,2.5,1440,7,1440,1440
525000.0,2.75,2300,8,2300,2000
470000.0,3.5,2070,8,1370,1930
205000.0,1.5,1420,7,940,1330
620000.0,2.25,2010,8,1570,2050
229000.0,1.5,1200,6,1200,1440
445000.0,2.0,1150,7,860,1680
215000.0,1.0,1240,7,1240,1130
504975.0,2.5,1900,8,1900,1640
495000.0,2.25,2350,8,2350,2210
205000.0,1.0,1120,7,1120,1190
152275.0,1.0,1020,6,1020,1260
586000.0,2.25,1930,8,1930,2280
779950.0,2.5,2680,9,2680,2310
557000.0,1.75,2660,8,2660,1980
610000.0,2.25,2200,8,1220,1940
405000.0,1.5,1010,7,1010,1550
320000.0,2.25,2310,8,2310,2310
356000.0,1.0,920,6,920,1080
794500.0,3.0,3030,7,1930,1280
349000.0,1.75,1590,7,1590,2980
549000.0,2.25,2740,7,2740,2740
193000.0,1.0,960,6,960,960
700000.0,1.5,2240,9,1440,3150
523000.0,2.5,2400,8,2400,2420
565000.0,3.25,2860,7,1800,1920
500000.0,2.5,2960,7,2960,2760
1450000.0,3.25,3770,9,2710,2560
710000.0,3.5,3830,9,3830,2410
333000.0,2.0,2750,8,2750,1340
580000.0,1.75,2100,7,1300,2220
289950.0,1.75,1500,7,1200,1780
375000.0,1.0,710,5,710,1810
505000.0,3.0,2770,8,1910,2140
324950.0,1.75,2050,7,1050,2380
490000.0,2.25,1960,7,1960,1560
630000.0,2.0,1770,7,1770,1340
595000.0,2.75,3290,8,3290,2750
872500.0,2.0,1990,9,1260,1770
490000.0,1.0,1760,7,1000,1760
